,metricType,symbol,metric.bookValueShareGrowth5Y,metric.capitalSpendingGrowth5Y,metric.dividendGrowthRate5Y,metric.ebitdaCagr5Y,metric.ebitdaInterimCagr5Y,metric.epsGrowth3Y,metric.epsGrowth5Y,metric.epsGrowthQuarterlyYoy,metric.epsGrowthTTMYoy,metric.focfCagr5Y,metric.netMarginGrowth5Y,metric.revenueGrowth3Y,metric.revenueGrowth5Y,metric.revenueGrowthQuarterlyYoy,metric.revenueGrowthTTMYoy,metric.revenueShareGrowth5Y,metric.tbvCagr5Y,metric.totalDebtCagr5Y
2602,growth,,,,,,,,,,,,,,,,,,,
2603,growth,CIX,7.80341,2.30538,3.84988,4.49065,4.48967,15.15237,12.98656,23.60952,4.72569,11.47205,9.07447,4.48519,3.6517,8.18912,5.09656,3.58663,9.67644,
2604,growth,,,,,,,,,,,,,,,,,,,
2605,growth,CFFN,-2.25902,10.17493,0,0.19621,-0.6386,2.96443,4.22866,-7.98194,-0.71163,,1.92672,3.09587,2.59765,-2.89368,1.20493,2.22429,-2.19132,-14.58867
2606,growth,CDZI,,85.91019,,,,,,17.96323,-1.80719,,,2.29328,5.58929,0,0.22727,-4.14385,,7.98768
2607,growth,CCCL,-38.57493,,,,,,,-87.04266,-170.6391,,,-21.17384,-11.79111,-50.10798,-61.94998,-21.21503,-27.58299,
2608,growth,,,,,,,,,,,,,,,,,,,
2609,growth,CARO,25.48626,7.26062,40.42774,45.51923,45.50546,25.36792,26.24049,6.40313,24.89584,49.64137,16.59859,42.72939,36.29651,3.41566,9.97032,8.26945,45.13825,15.37631
2610,growth,ZIXI,21.88709,27.92066,,12.0047,12.00617,,,-156.4235,-261.4234,-25.35315,,42.33405,28.06461,173.0717,146.0705,30.81393,,
2611,growth,YORW,4.81559,5.43815,3.76083,2.36014,2.36014,6.39814,4.49265,-8.28791,7.16608,,2.21993,2.72303,2.36002,7.87141,6.48471,2.22327,5.11512,3.54477
2612,growth,WYY,-7.967,5.16738,,,,,,91.86992,115.4374,,,9.05826,13.79145,13.45958,21.5602,10.6631,-20.29988,
2613,growth,VRTU,4.64531,36.84987,,15.72953,14.50392,-36.36616,-21.30068,1.86927,253.2242,-7.19714,-30.3675,27.62397,25.74477,6.49102,9.04564,22.56384,-15.47678,
2614,growth,VIRC,14.36406,8.23535,,14.22727,25.25397,,,31.57895,-66.1399,,,5.98533,5.29955,-12.77324,-4.03215,4.18219,15.61616,21.02353
2615,growth,TOUR,25.82155,89.84995,,,,,,-144.5708,-34.95095,5.845,,-33.65524,2.8164,11.71306,2.77555,-15.54423,56.96971,
2616,growth,TNXP,-79.86923,-44.36711,,,,,,97.01079,70.90936,,,,,,,,-23.75939,
2617,growth,SPXC,-23.80917,-1.60511,,,,76.85143,-10.29819,-13.84659,-5.66156,,-7.54379,1.18803,-2.07951,-0.08989,-0.85792,-2.93327,,-11.70089
2618,growth,SMTC,4.5219,-6.83849,,-6.43486,-6.79339,-25.26241,-3.51993,-113.206,-67.25476,5.44561,-3.32824,0.19804,-0.37467,-13.75261,-12.7048,-0.29588,12.53435,-5.12152
2619,growth,SAR,2.29834,,14.84428,14.24989,14.0793,7.98348,8.74993,178.6467,76.28062,,0.89013,16.65736,15.81766,10.6191,19.9933,7.79037,9.78217,24.01484
2620,growth,,,,,,,,,,,,,,,,,,,
2621,growth,RGEN,42.94941,32.81528,,33.61602,33.64107,8.29974,12.11689,-43.96438,20.4417,28.04993,-9.22838,37.243,33.57669,33.75303,39.27857,23.5154,35.50665,
2622,growth,QUIK,-28.47347,-2.09349,,,,,,18.30905,6.97033,,,-3.35378,-18.02106,-11.19703,-18.3625,-28.17062,-18.66246,60.32661
2623,growth,PCYO,-3.69945,30.18021,,,,,,806.8887,764.041,,,255.7722,45.79353,240.4674,207.5943,45.83574,-3.86911,
2624,growth,NVEC,-4.38726,-15.73795,0,1.76318,-3.53787,5.69426,5.5073,9.10869,-9.7206,,5.00131,-1.52018,0.41105,3.11337,-13.66239,0.48183,-4.40709,
2625,growth,MIDD,14.53451,28.81162,,11.50645,10.91146,8.32618,13.20322,14.90766,10.96008,8.42801,0.15188,9.27778,12.57886,4.09081,8.68604,13.03154,,25.64626
2626,growth,MFNC,4.99177,13.81663,9.13928,22.84803,22.84803,21.65088,33.76008,-2.30816,44.38539,,29.38276,19.23291,18.40142,-2.03194,16.26488,3.38312,14.75506,-14.89509
2627,growth,MCF,-50.28868,-25.00876,,-36.00447,-36.00447,,,-11.15236,59.73033,,,-0.71757,-22.65717,98.95154,-0.74591,-37.23134,-27.19963,3.24912
2628,growth,,,,,,,,,,,,,,,,,,,
2629,growth,KMPR,8.35921,44.83403,2.37376,15.18874,17.37893,216.0951,30.75985,286.4637,119.4983,40.99268,16.24913,24.3618,17.31076,6.21324,29.52371,12.45447,9.94899,0.68979
2630,growth,IRMD,19.55942,-4.33409,,25.19932,25.19942,9.24433,31.35185,88.36374,50.76109,37.55154,13.80373,5.82921,19.7322,30.59289,26.53882,15.41954,21.50648,
2631,growth,,,,,,,,,,,,,,,,,,,
2632,growth,HURC,7.01388,13.07059,10.60114,0.76203,-10.04309,8.55775,1.90684,-113.4428,-60.65837,,-0.5021,5.03478,3.44905,-41.16934,-24.02297,2.59408,7.47663,
2633,growth,,,,,,,,,,,,,,,,,,,
2634,growth,GVA,7.5887,20.52665,0,31.39674,-35.62377,-19.81881,,-56.80272,-283.3189,,,11.85735,7.91942,3.08064,5.03237,5.22836,7.84157,6.5761
2635,growth,GTS,5.49863,34.2011,,8.79767,8.89934,80.3782,11.57212,221.3295,247.283,,-0.44414,4.16971,7.77653,19.22774,12.66754,12.187,2.08181,1.36601
2636,growth,GBR,-32.01546,-41.0353,,,,,,81.73289,-106.1954,,,-8.25419,-16.90183,-13.76812,-13.48974,-31.54466,-17.47305,-37.45485
2637,growth,,,,,,,,,,,,,,,,,,,
2638,growth,,,,,,,,,,,,,,,,,,,
2639,growth,DXR,-11.16776,,,,,,,-290.5282,44.03697,,,-10.68922,-25.09936,-6.59083,-11.58507,-29.27479,-12.2818,-42.49829
2640,growth,,,,,,,,,,,,,,,,,,,
2641,growth,CYRN,-15.89894,13.77651,,,,,,9.968,9.90107,,,7.40767,3.75755,0.17872,6.93872,-9.0186,,15.33491
2642,growth,CUBE,1.03031,-22.80431,5.13699,12.81536,12.81536,25.63398,46.05073,-15.60894,0.00567,,30.54734,8.07909,11.30277,7.55384,7.68818,6.10951,4.64771,10.47608
2643,growth,,,,,,,,,,,,,,,,,,,
2644,growth,CSS,-4.92975,16.75283,2.63278,,-26.43326,,,206.2725,59.00203,,,6.43714,3.59003,-15.23594,-13.61564,4.65866,-7.11029,
2645,growth,CREG,-19.80392,,,,,,,16.81854,-1206.477,,,-41.45198,-40.06334,-100,-84.26443,-45.38655,-10.92765,-14.16592
2646,growth,CPSI,12.24607,3.62917,-40.08771,-7.02566,-7.02501,69.46539,-13.42504,45.31256,14.09184,24.76454,-14.25404,0.90986,6.04971,-2.33388,-2.06019,1.42753,,
2647,growth,CPS,8.64633,-3.05739,,-10.93959,-9.99658,-19.14548,10.42147,-133.8713,-27.60732,,7.38261,-3.6285,-0.85026,-15.25274,-14.22837,-0.07061,13.68993,0.73122
2648,growth,CORR,0.97047,98.93291,0,22.49218,22.49216,,,207.4408,-125.3153,49.65277,-25.90995,-1.24992,16.34969,-5.1989,-3.6826,1.55069,9.00511,8.92505
2649,growth,CNHI,0.82267,-8.94179,20.38987,-2.51263,-3.08992,,-0.87568,-43.30813,-35.86195,,3.06947,3.42918,-3.19083,-6.44927,-5.75733,-3.1123,8.853,-3.07028
2650,growth,CNA,-1.02675,-18.20194,11.86888,-0.12588,-0.12588,5.01625,2.26086,423.8081,23.00921,-25.89828,0.34928,4.59814,2.04768,15.40373,6.45987,1.90498,-0.90498,0.92075
2651,growth,CMRE,1.99019,16.41572,-25.56745,-0.32055,-0.57945,-9.33106,-15.76045,122.122,71.93067,1.3724,-2.72893,0.70134,-0.24442,17.2534,25.68685,-8.58547,11.93974,-2.53856
2652,growth,CIR,-6.79346,1.58077,,5.89198,6.09293,,,119.0229,25.99672,-48.2287,,17.77643,2.76337,-9.02758,-4.85037,0.4575,,115.7405
2653,growth,,,,,,,,,,,,,,,,,,,
2654,growth,CHMG,5.42701,-19.33847,-7.16822,0.67331,0.67331,15.04055,12.97591,-21.0084,-19.20718,13.12595,12.60137,6.01848,4.69434,-0.6043,3.68534,0.33262,8.44115,-34.00359
2655,growth,,,,,,,,,,,,,,,,,,,
2656,growth,CHCI,,-2.54374,,,,,,-199.5198,65.11849,,,-2.57886,0.7699,52.28131,59.64695,-3.69076,,-26.51893
2657,growth,CGIX,-45.05947,14.24238,,,,,,36.71961,-229.012,,,15.04665,32.96336,286.729,13.71912,-6.60978,,-16.93724
2658,growth,CGEN,-23.19969,-39.39637,,,,,,39.49319,-6.8609,,,,,,-100,,-18.42986,
2659,growth,CELP,-6.73877,30.75529,27.38106,0.88259,0.89878,68.32636,,95.6054,18.28441,,,10.46157,-0.13736,2.6539,27.5235,-8.4765,,-0.55483
2660,growth,CCM,-26.56807,17.55608,,,,,,-9.34724,20.54848,,,-32.34606,-19.45484,-5.33035,-19.38403,-18.84838,,-2.9039
2661,growth,,,,,,,,,,,,,,,,,,,
2662,growth,CAL,5.27982,-15.3084,0,0.75303,0.97453,0.24778,-4.15572,100.6253,684.0408,,-8.0062,4.23961,2.58377,-2.95934,3.05893,3.8009,-25.99874,19.20043
2663,growth,,,,,,,,,,,,,,,,,,,
2664,growth,,,,,,,,,,,,,,,,,,,
2665,growth,WSFS,15.65876,24.55555,23.42009,20.55018,21.15912,13.36115,9.28713,-4.48365,-30.45917,-1.87054,-0.64132,33.99849,26.58322,76.55603,77.86349,9.86045,24.32548,7.53709
2666,growth,WIRE,9.37669,3.46075,0,4.51563,4.51516,19.34955,9.20635,-58.10047,-25.88797,24.76141,7.46349,10.66368,1.78623,-5.4656,-1.06225,1.62179,9.57611,
2667,growth,VVI,6.59903,20.97443,0,12.56055,12.36349,-21.4486,-11.43154,-74.40539,-52.69074,,-14.94861,4.41441,5.19198,8.22387,5.82564,4.68935,-2.8031,19.27934
2668,growth,UEC,-1.08736,-2.10405,,,,,,22.15524,-12.39725,,,,,,,,,1.21253
2669,growth,UCFC,7.19895,,,,,,,,,,,,,,,,5.15093,
2670,growth,,,,,,,,,,,,,,,,,,,
2671,growth,,,,,,,,,,,,,,,,,,,
2672,growth,,,,,,,,,,,,,,,,,,,
2673,growth,SPSC,10.16795,12.37124,,33.46019,33.46019,86.68161,63.39146,27.42144,38.89423,44.60517,41.71054,13.05728,16.88356,11.5725,12.44119,15.29973,11.02338,
2674,growth,SNFCA,12.44621,3.88102,,6.49832,6.30153,-6.48932,2.83782,460.5628,-51.93265,,1.07293,-2.4155,4.6786,26.50396,1.23103,1.74603,16.40301,49.64912
2675,growth,,,,,,,,,,,,,,,,,,,
2676,growth,SGB,8.01189,-23.2187,4.55159,9.7245,9.72443,9.48813,12.76515,18.50006,13.83147,32.13132,5.64082,12.86634,11.21886,11.39238,14.35139,6.74391,8.0594,
2677,growth,SGA,10.07664,0.74198,4.55159,-5.72685,-11.4699,0.68859,-2.68013,-11.34446,-3.5147,2.99662,-0.60597,1.1406,-1.68672,-3.4823,-1.40753,-1.96125,22.47328,-22.63376
2678,growth,,,,,,,,,,,,,,,,,,,
2679,growth,POR,3.48066,-9.65822,6.39454,2.62707,2.77889,3.30802,1.90745,24.77007,0.77028,,1.93742,3.35311,2.24434,4.58015,6.62983,0.08526,5.0469,1.90151
2680,growth,,,,,,,,,,,,,,,,,,,
2681,growth,PBPB,-11.59392,-13.23236,,-10.3459,-12.00038,,,68.16437,-180.4131,,,0.21046,4.61422,-0.61146,-3.05959,9.72612,-16.00609,
2682,growth,,,,,,,,,,,,,,,,,,,
2683,growth,,,,,,,,,,,,,,,,,,,
2684,growth,NGHC,15.55568,43.0414,9.35412,25.95844,25.95844,24.66659,20.43974,509.3381,71.40859,0.46249,3.45176,11.69927,21.68625,17.56586,12.72718,16.53436,23.24361,15.87746
2685,growth,MSN,-7.88769,,,,,,,-92.02454,-40.8912,,,-41.88016,-35.06986,-17.5915,-41.20318,-32.24761,-12.45158,
2686,growth,MSEX,8.57711,31.58113,6.53022,2.51851,2.51812,13.32902,12.26444,10.47863,2.66543,,9.84139,0.42257,2.81759,-1.59012,-2.51888,2.06999,10.28669,9.89328
2687,growth,MPX,0.80885,38.92643,25.99208,23.28718,23.28718,22.29872,27.58409,-30.97672,-0.70264,23.58183,13.15218,6.57563,11.29929,-22.37601,-2.17001,13.29607,-1.62816,
2688,growth,MCRI,12.31179,41.99357,,5.43532,5.43532,6.97032,15.47939,-15.51416,-7.04363,,11.0681,4.71004,5.8215,3.84918,3.68308,3.97159,16.83704,33.37529
2689,growth,LORL,14.77823,8.44718,,,,23.56875,,116.9658,706.9612,,,,,,,,14.78777,
2690,growth,,,,,,,,,,,,,,,,,,,
2691,growth,LEDS,-49.96471,-46.58965,,,,,,67.90186,19.32848,,,-16.50628,-16.43198,60.80247,0.44864,-20.35997,-47.7359,0.51803
2692,growth,,,,,,,,,,,,,,,,,,,
2693,growth,KEQU,5.74713,15.82573,13.21061,-11.26636,,-25.96926,-17.24054,-8596.384,-208.626,,-19.68982,4.44452,5.68242,5.72408,-5.29653,4.44331,6.76114,7.07457
2694,growth,IEC,11.94628,-13.12468,,20.21085,12.3076,-1.51637,,9.7799,-59.9944,,,7.31729,5.37302,26.22104,26.72647,3.95042,8.72304,3.51448
2695,growth,,,,,,,,,,,,,,,,,,,
2696,growth,GKOS,137.4209,40.33243,,,,44.5832,,1246.029,123.7128,,,27.47784,39.05148,21.77121,30.7296,30.28085,,24.7379
2697,growth,FVE,-12.8452,2.86711,,-49.18741,-49.18741,,,167.7872,73.05784,,,0.88791,1.27811,-1.13243,1.78007,0.44223,-9.82261,-38.57666
2698,growth,FONR,34.3022,33.07116,,10.00802,9.92701,-2.25081,5.73462,-13.67618,-27.29964,4.97194,3.76658,5.92318,4.94244,1.06478,5.37959,2.61954,52.41394,-51.23436
2699,growth,ETM,-5.37209,69.61533,-0.7463,27.67453,27.67461,,,-27.8589,-17.7857,,,47.44906,31.43912,0.66679,1.87082,2.06167,,28.98552
2700,growth,,,,,,,,,,,,,,,,,,,
2701,growth,DPW,-21.2277,110.4782,,,,,,92.63422,68.22498,,,51.77951,25.36247,-23.51798,4.69595,-18.21077,1.29989,
2702,growth,,,,,,,,,,,,,,,,,,,
2703,growth,DJCO,0.19415,-17.62433,,,,,,165.9918,137.5013,-18.65852,,5.35042,2.30139,11.97737,22.07735,2.30139,5.52646,1.2145
2704,growth,CVV,-0.97511,34.19283,,,,,,-38.09772,-22.19205,,,-2.12663,-6.83438,17.57178,-19.26365,-8.0956,0.20703,21.42607
2705,growth,CVR,2.5243,1.71165,-3.85002,-14.54832,-14.62122,-38.87402,-22.71139,-197.1357,-73.10002,,-20.80373,-3.88489,-2.40879,-15.58426,-11.57048,-2.40879,2.5243,
2706,growth,CUTR,-10.44959,6.18802,,,,,,92.15198,60.3098,,,15.46006,18.38707,13.91278,11.67158,18.65128,-10.70708,
2707,growth,CUO,-6.25936,3.90114,,,,,,-289.8853,-156.6853,,,-9.25544,-2.99493,19.84618,12.27908,-3.70837,-15.70799,-32.71281
2708,growth,CRCM,19.88642,-8.7168,,,,,,-413.6691,-589.8736,,,11.50404,18.72991,8.39097,11.11123,8.84802,70.78473,
2709,growth,CPHC,7.59818,21.79908,40.94593,3.89145,3.89145,-15.375,0.52169,-75.02723,-51.647,,-1.59801,4.12689,4.0901,4.6846,0.1442,2.15412,9.7779,
2710,growth,CONE,12.20733,25.26094,8.91765,25.48417,25.48417,14.17969,,54.13027,418.8939,,,22.86304,24.28566,14.73113,19.46676,-5.09981,72.81565,32.63032
2711,growth,,,,,,,,,,,,,,,,,,,
2712,growth,CNTY,2.64899,8.35044,,22.38663,22.38663,,,-4128.715,-675.5526,,,16.15939,12.69657,49.07104,29.1791,8.55087,-8.90832,64.39094
2713,growth,,,,,,,,,,,,,,,,,,,
2714,growth,CLW,0.55765,8.53377,,-10.91047,-8.95088,,,101.0394,96.14204,,,0.51113,-2.18409,1.59386,2.16226,1.74335,7.5976,8.75897
2715,growth,CKH,-12.2094,-36.3128,,-14.98472,-14.67869,,-18.69014,62.73696,-48.98492,,-9.728,15.13349,-9.52275,-9.85653,-4.28166,-5.11004,-10.28168,-18.4565
2716,growth,CHUY,10.26476,-0.63629,,8.24657,8.21271,-28.7457,-11.68777,-142.8963,13.25799,,-20.8354,8.84733,11.70836,5.36795,7.07134,11.55532,15.57213,
2717,growth,CEMI,-7.96235,21.20408,,,,,,-15.71886,-51.29325,,,24.4772,4.50787,-9.79934,1.79118,-6.86448,-6.05125,
2718,growth,CECE,-4.53079,37.49011,,-2.83678,-3.01773,,-0.00681,1158.448,297.0442,-15.44316,0.83661,-6.40828,5.3681,-4.73182,1.34316,-0.83647,,-8.09134
2719,growth,CDXS,21.92864,65.3257,,,,,,-26.81499,-2.37113,,,11.91587,14.15966,16.06921,12.97818,5.55959,43.37046,
2720,growth,TUES,-4.65127,3.99807,,30.41903,-12.26961,,,-33.83338,-79.16596,-28.91616,,1.74176,3.09546,-4.13836,-2.85758,2.26326,-3.36726,
2721,growth,TCS,5.97651,-7.0038,,7.10695,3.24415,45.81489,,-74.11502,-4.00362,,10.49038,4.04816,3.64083,3.16734,6.07218,-15.00335,,-5.3046
2722,growth,,,,,,,,,,,,,,,,,,,
2723,growth,SFNC,13.95081,,9.8708,41.32371,41.32484,15.48501,17.94953,-19.12325,4.03739,,14.04782,37.74258,33.56879,20.05541,15.56633,3.4505,37.78389,26.88664
2724,growth,SEIC,9.18004,4.02722,6.9178,5.51224,5.51224,16.72463,11.81825,14.64302,3.23962,9.13714,3.78383,5.58823,5.43958,4.48529,1.58346,7.74158,7.5445,
2725,growth,,,,,,,,,,,,,,,,,,,
2726,growth,,,,,,,,,,,,,,,,,,,
2727,growth,PRK,5.5488,14.86521,2.42308,-1.12107,-1.12107,3.99882,2.91781,-12.67971,-11.08926,33.28357,-1.41872,9.27734,6.33715,11.75898,15.99062,4.39892,5.05753,-9.94978
2728,growth,,,,,,,,,,,,,,,,,,,
2729,growth,PFMT,-11.64302,-13.70279,,,,,,27.70284,-221.344,,,2.09502,-5.09417,10.30204,-3.36357,-6.42081,,-11.15594
2730,growth,PED,,6.47281,,,,,,95.2286,-107.2967,,,48.41516,21.93721,144.1928,186.8008,-31.69659,,
2731,growth,OFED,0.49123,64.14021,0,-0.92036,-1.47743,-10.59346,0.1975,20.38786,-19.73795,-6.38046,-6.09591,2.00767,7.7496,1.34071,8.91396,6.48913,1.88881,
2732,growth,,,,,,,,,,,,,,,,,,,
2733,growth,LTBR,19.14527,10.466,,,,,,54.12091,56.83011,,,,,,,,,
2734,growth,,,,,,,,,,,,,,,,,,,
2735,growth,LFVN,47.78462,2.19672,,-11.49106,-5.36567,5.96632,-6.8773,392.5,71.35848,9.16735,-9.17635,3.04047,1.09642,5.2865,5.16598,2.36367,67.70882,-45.33009
2736,growth,JCS,-12.41737,-40.24215,-46.41674,-29.56769,-29.57053,,-34.75783,-233.9248,163.5393,54.68443,-21.4626,-19.98034,-15.62912,111.8242,20.14894,-16.92809,-11.15146,
2737,growth,HVT,1.11261,-11.42065,19.98314,-0.3657,-0.36611,-3.25892,25.78788,-31.31616,-24.09558,,19.51946,-0.7944,0.86088,2.32786,-1.89097,3.70858,-2.26249,
2738,growth,HTBK,6.90764,-24.30716,10.06423,21.9373,21.69297,5.53103,15.12753,-68.94787,6.5882,16.43966,6.58602,14.74351,19.21019,20.04918,9.86869,3.93651,18.27149,
2739,growth,HGSH,3.87467,,,-29.31868,-31.84519,-9.646,-35.19534,-153.1163,-56.60041,,-19.56809,0.94497,-19.45586,-70.17797,-40.35184,-19.42933,3.87467,22.02966
2740,growth,GPK,11.81421,11.87124,10.06423,8.0078,8.0078,-0.36276,20.91471,-26.95186,3.42679,-9.24664,16.971,12.74666,7.75418,0.69569,2.16771,10.24602,,7.87805
2741,growth,,,,,,,,,,,,,,,,,,,
2742,growth,FSP,-5.59783,30.6833,-22.04755,-0.78697,-0.78895,-9.49978,-14.38064,165.989,-50.45947,,-14.4968,2.49529,1.50645,3.63333,0.07253,0.136,-0.44016,1.67172
2743,growth,,,,,,,,,,,,,,,,,,,
2744,growth,FDEF,7.37474,-1.65079,21.54154,12.37592,12.37592,15.79979,15.23414,6.33928,9.83362,0.19708,5.09832,17.3141,13.09668,8.02086,13.12331,9.65658,8.6007,-15.52309
2745,growth,,,,,,,,,,,,,,,,,,,
2746,growth,ESP,1.21057,-3.04317,0,12.53569,1.40659,-10.75744,13.92232,5.10114,85.94359,,8.33501,9.91314,6.09471,-0.22511,16.8789,5.15742,1.49194,
2747,growth,EPM,8.70734,38.22734,25.99208,25.37179,15.9391,-14.04199,38.87058,-54.54159,-8.86502,,11.81174,17.9423,19.58913,-15.08401,-14.26831,19.14919,9.06319,
2748,growth,,,,,,,,,,,,,,,,,,,
2749,growth,DAC,-16.54217,-16.7298,,-5.72209,-5.72209,,,114.7724,510.6833,5.94072,,-3.54118,-4.12469,-4.69338,-2.50429,-17.11206,5.0816,-14.34505
2750,growth,CZNC,3.04603,29.0773,1.26596,2.64306,2.49766,3.87456,1.13647,-13.68702,-18.22333,-11.26446,-2.34594,13.67209,7.0798,29.96091,28.69774,3.67261,4.0231,-33.84963
2751,growth,,,,,,,,,,,,,,,,,,,
2752,growth,CTT,-20.38234,35.75882,0.62502,,,,,69.05774,23.64018,-7.08763,,9.24089,14.46247,26.90714,9.04585,4.81065,-15.40613,31.736
2753,growth,CTS,7.53438,10.91153,0,4.32429,5.62504,1.83314,7.03828,-39.62503,-20.73523,21.56524,3.26121,5.74119,3.0276,-4.19162,-0.31521,3.65784,-0.65998,5.85875
2754,growth,CTIB,-11.85468,-25.91375,,-30.99589,,,,-92.08483,-404.5605,,,-2.16543,-0.16766,-25.9251,-15.52711,-1.15837,-12.13865,4.98354
2755,growth,CTG,-5.53739,-4.61652,,-12.29834,-12.45167,,-14.27348,129.7473,230.4158,99.42678,-16.84321,6.65496,0.04583,6.64777,9.86735,3.0899,-10.98209,
2756,growth,CSTM,,6.371,,11.91361,11.63442,,-3.10275,131.1403,-67.62873,68.38906,-5.9579,7.58984,10.01069,-1.8598,3.88674,3.53592,,13.52678
2757,growth,CSPI,4.48554,7.11598,10.89181,,,,,-1226.116,28.95358,,,-8.54794,-1.34959,-12.68704,1.8428,-3.58561,7.93912,
2758,growth,CRWS,2.33964,35.73457,0,5.95563,-4.14199,-9.92239,-3.21246,33.77957,27.20099,72.60906,-1.53365,-3.25085,-1.23902,-0.4339,-3.28895,-1.70522,-1.18683,
2759,growth,CRVL,11.72237,-3.59673,,2.99148,4.86917,19.40191,8.56897,-6.94245,9.09135,11.69046,1.51878,5.76166,4.46664,1.37594,1.36953,6.94473,12.8986,
2760,growth,COLL,,281.1819,,,,,,-123.6677,42.74163,,,457.6422,,1.05683,5.80858,,,-2.58355
2761,growth,CMCM,16.81553,,,,,,,,,,,,,,,,22.87452,
2762,growth,CLWT,-1.60199,10.75663,,,,,,-131.8902,-174.1512,,,3.17979,1.56512,-7.36654,6.8506,1.63706,-1.79711,
2763,growth,,,,,,,,,,,,,,,,,,,
2764,growth,CEVA,5.40042,50.20104,,3.16086,3.16086,-87.28072,,34.40882,-150.2008,,,6.25301,11.39586,32.29288,11.90981,9.64396,8.01951,
2765,growth,CENT,13.27542,12.95486,,17.94932,14.66746,22.71466,55.30993,-359.4725,-16.22648,9.67031,44.73386,9.22013,8.23431,4.51049,7.53831,4.95521,24.49872,9.01263
2766,growth,CCS,12.91212,70.2441,,42.40924,42.40924,15.81781,28.70303,74.40054,11.51037,,-4.21037,36.62128,47.56762,21.56559,18.09144,33.96043,25.18085,38.41956
2767,growth,CCMP,16.58633,34.85234,45.4023,27.56234,27.78888,-12.04025,-4.14802,173.3707,-51.96898,5.76252,-17.2493,34.08577,19.56513,27.66956,63.56973,15.62969,,40.36998
2768,growth,VUZI,,26.39428,,,,,,-39.04056,-7.74544,,,46.36586,17.08058,-1.36399,-17.58963,-5.35347,,
2769,growth,UVSP,5.5811,-15.25165,0,21.19172,22.09453,38.44704,10.35462,-14.24297,31.24971,33.53557,8.71439,19.13742,22.95286,4.15699,12.39186,1.3569,19.18921,44.40815
2770,growth,USEG,-48.26718,-42.45888,,,-51.84976,,,-197.0652,78.25899,,,-18.66933,-30.28969,33.63339,11.31874,-43.23853,-35.99006,-36.39381
2771,growth,TAST,14.30717,22.86141,,18.96026,18.96026,,,-731.579,-572.9586,,,15.73501,16.1232,30.32227,24.03598,8.47456,,24.17217
2772,growth,SSB,11.51299,-0.3879,11.33806,12.70701,12.92494,8.61936,11.7236,9.45472,10.95538,5.65376,9.94751,21.04154,11.553,2.49256,4.16408,1.32463,16.67995,5.14012
2773,growth,SMTX,-1.4863,14.48259,,36.24999,36.13186,,,161.2591,-1034.615,-9.5968,,30.43384,10.26084,11.61215,72.35427,0.77233,-16.95721,27.99853
2774,growth,RYI,,16.22039,,13.95549,13.87339,58.64994,,4261.398,-22.86903,,,16.32741,4.44289,-17.11207,2.11415,-3.62221,,-4.25827
2775,growth,ROYT,-3.99326,,8.03143,-28.88735,-27.86176,8.03062,-28.88056,91.65854,67.89476,,-3.07436,8.44918,-26.62476,69.42036,54.40695,-26.62476,,
2776,growth,QBAK,,,,,,,,-1351.695,-101.6864,,,12.58609,,18.28807,9.89451,,,
2777,growth,PKOH,12.27896,9.22069,0,-0.63561,-0.63561,6.58879,-3.26548,-49.26325,-27.46479,-6.39496,-6.28174,8.21829,3.25661,-6.50407,-2.40034,3.21674,76.38926,4.83585
2778,growth,PFIS,4.36022,39.17595,3.37915,4.13762,4.1369,9.54158,8.31754,-21.16242,3.30202,9.16858,3.14599,10.62077,7.86373,5.04404,10.2999,5.01377,5.65457,
2779,growth,PCYG,28.33089,25.81733,,,,,,-65.89435,-60.11598,,,14.74957,12.1569,-13.07958,-16.4751,7.80319,40.69488,26.01457
2780,growth,,,,,,,,,,,,,,,,,,,
2781,growth,,,,,,,,,,,,,,,,,,,
2782,growth,,,,,,,,,,,,,,,,,,,
2783,growth,,,,,,,,,,,,,,,,,,,
2784,growth,LITB,,-30.86889,,,,,,133.8472,-0.87398,,,-11.09157,-4.8934,34.57744,-13.4421,-16.17036,,
2785,growth,KRNY,18.8761,11.50677,37.94616,29.47139,29.0454,37.86401,32.77556,9.60177,35.63611,,14.95271,23.20995,19.88954,-4.7316,10.34924,15.50367,18.73452,4.75295
2786,growth,,,,,,,,,,,,,,,,,,,
2787,growth,GLDD,0.98045,-11.67291,,12.02048,12.02048,357.8065,20.11469,184.4565,395.5558,,24.95997,3.73114,-2.48293,-5.15843,14.614,-3.87761,4.76937,-0.4518
2788,growth,GFN,-1.24585,-5.11091,,9.1579,1.79801,,,276.0352,170.4234,,,9.78159,5.66655,-6.00451,-2.57005,2.87382,9.28574,6.30285
2789,growth,FFIC,5.81794,-0.52337,7.29762,-2.53826,-2.53826,-13.76199,-0.63538,2.79341,-25.16371,0.11847,-2.99195,8.0728,7.19079,4.07219,8.54404,2.42921,5.06825,-3.89278
2790,growth,EDUC,14.87793,78.37256,-3.12707,48.90564,43.39101,46.05093,78.42215,-5.2696,-20.23818,-1.40314,32.61772,23.14737,35.41084,0.84481,-0.56099,34.53999,15.56052,
2791,growth,DWSN,-19.43907,26.08792,,-0.09022,-16.23415,,,51.34469,38.16489,-8.38213,,1.93206,4.1687,21.27575,-5.438,-16.46174,-11.95112,-16.47293
