,metricType,symbol,metric.assetTurnoverAnnual,metric.assetTurnoverTTM,metric.inventoryTurnoverAnnual,metric.inventoryTurnoverTTM,metric.netIncomeEmployeeAnnual,metric.netIncomeEmployeeTTM,metric.receivablesTurnoverAnnual,metric.receivablesTurnoverTTM,metric.revenueEmployeeAnnual,metric.revenueEmployeeTTM,metric.roaRfy,metric.roaa5Y,metric.roae5Y,metric.roaeTTM,metric.roeRfy,metric.roeTTM,metric.roi5Y,metric.roiAnnual,metric.roiTTM
1036,management,SXL.AX,0.48982,0.49351,,,,,5.31649,5.18584,,,-6.78199,-2.34853,-5.29315,11.20501,-17.83218,3.76929,-2.54555,-7.28044,4.0321
1041,management,SAS.ST,1.37034,1.10041,50.7577,42.64947,60317.61,21924.37,28.76062,16.69359,4539459,4491049,1.82082,3.51652,13.50215,4.85733,9.31962,0.5372,6.54202,3.25335,0.89804
1044,management,REA.AX,0.56885,0.58304,,,66610.56,152570.6,5.71179,6.13772,595628.6,555106.6,6.36154,13.41014,23.7259,27.02648,11.38031,16.0249,16.75008,8.24782,19.36242
1045,management,RBA.TO,0.61592,0.61592,7.24618,7.24618,91876.73,88048.53,11.24967,9.89009,812340.2,778492.7,6.96619,6.82872,15.26547,17.20532,17.20532,6.96619,8.67834,8.95667,8.95667
1049,management,PACT.ST,1.33911,1.33911,103.1181,103.2047,,,3.11266,3.11266,,,3.1514,5.05697,26.23831,16.10887,16.16935,3.15533,14.68758,6.89685,6.90545
1053,management,NME.AX,0,0,,,,,,,,,-429.7841,-23.62141,,,,-265.2779,,,
1056,management,NAB.AX,,,,,150473.7,,,,559147.4,,0.61561,0.72635,11.35042,9.24125,9.24125,0.61561,,,
1058,management,LUND-B.ST,0.13924,0.13925,2.41161,83.67227,6046116,6072117,10.7389,,6702260,6731738,12.56092,9.22997,13.18501,16.40903,16.4104,12.56028,13.45749,18.31375,18.31281
1060,management,LMFA,0.84444,0.53725,,,,,265.7421,,,,-11.76299,-17.91944,-77.06882,-54.42327,-14.08249,-25.96422,-23.79052,-13.77246,-28.97394
1061,management,LGI,,,,,,,,,,,,,,,,,,,
1062,management,LER.AX,0.1201,0.19111,,,,,0.69246,3.95716,,,-226.7733,-236.8735,-507.2784,-681.4517,-1727.903,-200.4271,-498.7489,-1653.831,-655.2998
1063,management,LCT.AX,0.11515,0.12683,,,,,1.94445,4.15307,,,-47.59519,-49.68303,-56.02215,-38.19486,-56.43806,-34.66074,-56.02215,-56.43806,-37.33403
1064,management,LAU.AX,1.46889,1.37328,7.46055,7.16942,,,8.12284,7.05722,,,3.34569,3.14423,8.93637,9.82452,9.62431,3.1607,4.62195,4.95845,4.59607
1065,management,LAME4.SA,0.61629,0.61629,3.42327,3.42327,,15710.35,8.95982,8.95982,,512333.3,1.88982,0.80441,10.6816,13.9524,13.9524,1.88982,1.33692,2.97795,2.97795
1066,management,KOV.AX,1.53733,1.53733,3.77195,3.77195,16117.32,16207.87,5.06392,5.06392,339905,341814.6,7.28959,2.50445,3.21375,9.5158,9.5158,7.28959,3.11479,9.19024,9.19024
1067,management,KME.AX,0.79231,0.84783,,,,,30.22862,33.96004,,,12.9202,9.96213,16.99667,22.57084,23.69444,12.16685,14.4179,20.98765,18.80599
1068,management,KBC.AX,0.06292,0.05486,,,,,3.21297,1.27301,,,-17.70339,-8.44768,-10.31289,-38.35383,-26.88036,-24.52021,-8.93378,-18.61614,-32.40928
1069,management,JMLP,0.00379,0.00379,,,,,11.85351,11.85378,,,-11.16176,-12.97011,-18.24508,-15.8256,-15.8256,-11.16176,-13.31008,-11.18241,-11.18241
1070,management,IVX.DE,1.01426,0.89051,,,-1983.417,2187,9.79963,11.75199,108888.6,117501.2,-1.84749,13.4027,20.40464,2.26571,-2.31533,1.65746,16.44059,-2.15789,1.97308
1071,management,IRI.AX,0.8998,0.86054,,,82456.6,81325.93,2.09662,2.05105,380452.8,383944.4,19.50172,19.48223,38.41838,31.15648,34.23178,18.2277,30.69115,29.1874,27.13846
1073,management,HLDX.ST,1.27154,1.27178,5.00262,5.00394,,,6.02809,6.02926,,,0.12343,3.17363,7.05119,0.0641,0.0641,0.12343,4.54506,0.18057,0.18057
1074,management,HIL.AX,1.79642,1.73751,4.28315,4.15791,,,4.86794,4.59999,,,-5.93024,-16.66417,-35.83772,-11.12504,-15.52985,-4.2692,-26.02174,-10.26536,-7.08148
1076,management,HCAC,,,,,,,,,,,,,,,,,,,
1079,management,GIL.TO,0.90864,0.90864,2.12787,2.12787,7148.027,6945.724,8.85111,8.85111,77692.92,75494.06,8.35981,,,13.7809,13.7809,8.35981,,9.54079,9.54079
1081,management,GDO,,,,,,,,,,,,,,,,,,,
1082,management,GCV,,,,,,,,,,,,,,,,,,,
1089,management,E5H.SI,0.74218,0.74218,4.98232,5.55339,,,12.43635,12.43635,,,2.45863,1.57944,3.00728,4.54648,4.54648,2.45863,2.23986,3.60691,3.60691
1090,management,CPU.AX,0.54729,0.4973,363.6058,353.8621,43874.73,35913.29,5.66921,5.18035,245009,299643.3,9.80055,6.41792,20.172,18.5381,28.96075,5.96029,8.14625,12.444,7.15862
1091,management,CMW.AX,0.08785,0.0874,3.75785,2.83333,,,5.93585,5.65718,,,4.46523,7.24725,13.87294,11.30168,7.8296,6.22281,7.90597,4.71292,6.55983
1092,management,CLAS-B.ST,2.14571,1.73931,2.62216,2.81697,23669.42,116360.1,241.3288,34.95954,2899934,2858019,1.75134,8.98267,16.23894,19.04184,3.40579,7.08135,14.77119,3.08834,12.17277
1094,management,CBA.AX,,,,,196104.6,,,,571753.2,,0.85793,0.9684,14.89096,12.01492,12.21329,0.85334,,,
1095,management,CARL-B.CO,0.54731,0.54731,7.24233,7.24233,182177,181269.4,12.6455,12.6455,1605701,1597702,6.20962,2.92323,6.26806,14.80338,14.80338,6.20962,4.0253,8.90893,8.90893
1098,management,BILL.ST,0.69212,0.69212,5.02901,5.02901,,,9.37488,9.37488,,,2.86248,4.97491,10.24409,5.97924,5.97924,2.86248,6.36191,3.50336,3.50336
1104,management,AZN.L,0.39965,0.39965,1.57652,1.59395,14593.67,13952.87,7.16334,4.30243,290017.9,277283.4,2.01101,3.83628,15.81226,10.43172,10.43172,2.01101,5.34073,2.9016,2.9016
1106,management,AXFO.ST,3.43569,3.43569,18.10747,18.10704,159381.1,154781.6,27.54615,46.89464,4816555,4674775,11.36879,12.96638,35.29883,39.62037,39.59635,11.37556,25.71895,22.04569,22.05882
1108,management,ASURB.MX,0.2959,0.2959,6.58525,12.82154,,,15.52822,15.52822,,,9.9978,11.53731,18.52212,18.1395,18.13949,9.9978,13.20864,12.15215,12.15215
1109,management,ASML.AS,0.51716,0.51716,1.90928,1.90928,118480,110379.4,6.54503,6.54503,546425.4,509065.8,11.21349,11.32679,18.56299,19.24808,19.24808,11.21349,13.84214,13.76978,13.76978
1110,management,ASHOKLEY.NS,0.91401,,8.24582,,1844124,964165.1,16.90001,,27895330,22352700,6.04241,4.73005,20.69124,,25.71668,,8.17312,10.64509,
1111,management,AQN.TO,0.16009,0.16009,16.224,16.224,289559.9,278301.2,9.2835,9.2835,970227.8,932503.3,4.77773,2.30726,9.71318,15.63111,15.63111,4.77773,2.70854,5.63725,5.63725
1116,management,ANN.AX,0.61191,0.63895,2.75023,2.55644,14803.11,18377.37,7.80526,8.02417,196196.9,201307.3,4.61689,5.70684,10.78503,10.12658,7.61677,5.833,6.66265,5.31061,6.78147
1118,management,AMM.TO,0,0,,,-280933.6,-216687.5,,,,0,-4.99059,-11.28618,-11.78378,-4.89472,-5.1606,-4.63235,-11.463,-5.05403,-4.69595
1122,management,AKTS,0.03736,0.02944,13.36764,16.15345,-387390.7,-408341.2,5.77593,2.59652,19112.58,22776.83,-75.71619,-88.5169,-149.0377,-82.93719,-146.9569,-52.78517,-96.77059,-82.44733,-55.73066
1123,management,AJX.TO,0.88852,0.88852,5.17837,5.17837,,,10.17922,8.69717,,,-14.03215,-14.9148,-18.11112,-19.45814,-19.45814,-14.02762,-17.48205,-17.22169,-17.21613
1124,management,AIM.TO,0.06752,0.06752,3.33333,3.33333,44113.11,96404.49,2.11858,2.11858,137789.2,301123.6,2.1617,-2.05667,,,,2.1617,-4.52009,47.87946,47.87946
1125,management,AGL.L,0.03283,0.02674,0.19534,0.21656,,-161725.8,1.42587,1.21203,,13000,-43.25214,-51.57816,-56.7114,-35.97453,-49.85226,-33.26587,-57.22165,-49.79651,-35.03372
1126,management,AEM.TO,0.29982,0.29982,2.323,2.323,,,271.5529,271.5529,,,5.68616,1.52956,2.51168,9.79485,9.79485,5.68616,1.61549,6.10315,6.10315
1127,management,ADMF.JK,0.33291,0.33291,,,157978000,158560100,33.4274,33.4274,830703900,833764700,6.33114,4.70602,24.86196,27.91675,27.91675,6.33114,4.98731,6.7336,6.7336
1128,management,ADHI.JK,0.53567,0.49714,3.26923,2.85461,437308100,429596500,4.98794,3.69191,10613900000,9860225000,2.20706,2.37933,10.30511,10.48331,10.61766,2.16596,6.38069,5.90889,5.66654
1129,management,ADES.JK,0.93441,0.93701,3.82483,4.34718,,,5.90409,6.60282,,,6.1525,6.16222,11.71747,13.03058,11.7044,7.31744,8.63976,8.72292,10.29895
1130,management,ACQ.TO,1.87367,1.87367,3.6726,3.6726,,,27.3716,27.3716,,,-1.45927,-0.1306,-1.43836,-7.32483,-7.32483,-1.45927,-0.2639,-3.04186,-3.04186
1131,management,0522.HK,0.75776,0.75776,1.61443,1.61443,,,3.1121,3.1121,,,2.96929,9.23525,15.98482,5.20468,5.20468,2.96929,13.19632,4.19115,4.19115
1134,management,ZGL.AX,0.83444,0.64346,1.60243,1.36125,,,4.48849,3.2833,,,1.37522,-1.81103,-2.38861,-11.10596,2.60528,-6.24446,-2.61587,2.27465,-10.21584
1136,management,XANO-B.ST,1.04444,1.04444,5.47172,5.47172,,,4.88495,4.71886,,,8.00021,8.46166,23.8239,21.94255,21.94255,8.00021,12.85776,11.80114,11.80114
1139,management,WSA.AX,0.45995,0.50387,6.24057,4.90075,,,14.40489,23.23029,,,2.42952,1.77685,2.42443,7.80771,2.86635,6.48023,2.05231,2.65994,7.13508
1140,management,WOR.AX,0.89119,1.20883,,,3991.369,3579.395,3.69299,5.92038,164914.6,193133.4,2.15692,1.44274,2.4949,3.36357,3.7885,2.24036,2.12515,2.89507,2.87328
1141,management,WEC.AX,0.00832,0.02682,,,,,27.76923,13.70238,,,-20.75865,-27.96212,-27.59456,10.54575,-13.812,-15.63771,-29.23707,-18.8537,-13.06277
1143,management,WBC.AX,,,,,198779.2,,,,613288.1,,0.76027,0.90995,13.02733,10.4297,10.4297,0.76027,,,
1144,management,WBA.AX,0.16552,0.16552,1.84803,1.84803,,,8.08316,7.89172,,,-1.28743,,,-1.85194,-1.85194,-1.28743,,-1.51411,-1.51411
1145,management,WALMEX.MX,1.97299,1.97299,7.62116,7.62116,,,86.44421,85.70587,,,11.55947,11.02083,19.81317,22.7574,22.7574,11.55947,16.65736,17.70772,17.70772
1147,management,SDL.AX,0.00263,0.04524,49.24864,,,,5.43806,93.4775,,,-225.7691,-46.92796,-67.48417,-1331.551,-1331.551,-225.7691,-46.73173,-293.4523,-293.4523
1148,management,VIP.AX,0.62675,0.62675,5.20569,5.20569,,,12.19866,12.19866,,,-25.68497,-17.05127,-57.62212,-88.37095,-88.37095,-25.68497,-44.60693,-63.97202,-63.97202
1149,management,VII.AX,2.98491,3.00314,12.70579,12.95211,,,8.8131,10.1306,,,-0.65558,3.24409,8.00222,2.39725,-2.66118,0.92198,10.86509,-2.3672,3.72996
1152,management,TPM.AX,0.46248,0.46283,254.4646,173.3333,35598.05,57014.24,18.87543,19.02945,503946.3,520959,3.26691,8.80707,16.1821,9.33113,6.13322,5.06529,10.42404,3.9246,5.82628
1154,management,TGR.AX,0.54154,0.41533,0.70261,0.54884,,,56.80657,16.71857,,,5.73509,6.82593,11.3959,9.55228,9.58126,5.52958,7.9592,6.57466,6.40041
1155,management,TCN.AX,0.54738,0.61142,,,,,4.70762,8.65855,,,-6.98144,-1.87824,-2.26954,-8.82493,-10.41563,-6.36525,-2.26791,-10.38549,-8.72005
1156,management,TCL.AX,0.13353,0.12038,,,,,39.30189,14.0742,,,0.5449,0.43702,3.09065,2.52362,2.38411,0.53943,0.50505,0.62904,0.63319
1157,management,TCL-A.TO,0.80349,0.79451,5.34372,5.46419,,,6.18019,6.44557,,,5.19038,8.0138,16.85351,10.52346,11.82138,4.63752,9.86925,6.16288,5.50505
1158,management,SUD.AX,0.07599,0.05789,2.78547,6.56199,,,1.30769,2.61741,,,-47.39267,-21.43078,-27.36453,-124.6573,-61.27644,-106.6895,-25.83694,-56.25824,-117.2719
1161,management,SAND.ST,0.86597,0.86597,2.52241,2.53565,213029.7,216916,6.80249,4.73841,2519506,2565174,7.32194,8.36937,19.88289,14.57925,14.57759,7.32278,11.07709,9.58078,9.58188
1162,management,RKET.DE,0.01027,0.01122,107.3333,370,450057.4,1432692,9.81473,10.78351,102181.4,167628.2,4.52267,-1.5903,-1.28015,10.42565,4.98363,9.59073,-1.64812,4.62634,9.72638
1163,management,RHC.AX,1.05829,0.88689,9.45355,8.88456,7949.875,7017.65,8.43128,8.59527,160548.2,159057.7,5.24035,5.86108,23.38215,24.13562,24.23301,3.91299,7.76986,6.88795,5.21052
1164,management,PLS.AX,0.0768,0.11297,1.24552,2.40046,,-591323.5,9.07231,6.44549,,486492.7,-5.19308,-10.73341,-16.34556,-21.31619,-8.03788,-13.73095,-11.65603,-5.76069,-15.24363
1165,management,PETS.L,0.71674,0.64654,7.36612,7.33658,3869.052,5501.159,46.56084,14.88364,121943.8,111249.5,2.2741,4.824,7.38596,5.55987,3.37053,3.19706,5.5624,2.67949,3.78966
1167,management,OZL.AX,0.30509,0.30509,2.81887,2.81887,320743.6,235827.3,14.37662,14.37662,2166341,1592806,4.51708,5.86793,6.71207,5.56055,5.56055,4.51708,6.23433,4.83288,4.83288
1168,management,OTS.OL,0.17956,0.16499,,,,,8.09527,3.53562,,,0.6501,-3.89607,-17.04961,0.88396,-6.19563,2.97482,-8.61088,1.44654,6.31964
1170,management,ORK.OL,0.79356,0.79356,3.62658,,211514.5,212448.2,7.4131,7.22821,2366651,2377098,7.0923,6.56571,10.34694,11.27481,11.27481,7.0923,7.92911,8.65597,8.65597
1171,management,OKU.AX,0.00063,0.00075,,,,,0.32483,0.19915,,,-1.90961,-3.61653,-3.78884,-2.05423,-1.99468,-1.9957,-3.77831,-1.99468,-2.05337
1172,management,NSX.AX,0.68249,0.32172,,,,,25.29821,13.32916,,,-89.69948,-50.29266,-94.99485,-146.5539,-231.4661,-61.75015,-92.52831,-192.4543,-94.83
1173,management,NOEJ.DE,0.73683,0.73683,2.67349,2.67349,8708.135,8960.447,7.56075,7.16129,163899.9,168648.8,3.91484,6.37395,16.49981,9.51032,9.51032,3.91484,7.71455,4.86871,4.86871
1175,management,NOA.TO,0.9701,0.9701,35.53967,35.53967,214641.6,199639.8,8.03377,8.03377,4156457,3865952,5.00967,2.06796,6.10468,22.36114,22.36114,5.00967,2.59553,6.31643,6.31643
1176,management,NML.AX,0.00404,0.00561,,,,,0.129,0.40316,,,-6.3899,-14.98722,-15.7679,-6.26881,-6.68708,-6.06972,-15.74767,-6.68671,-6.26881
1177,management,MYR.AX,1.89318,1.16027,3.744,3.74264,2185.178,959.0826,448.9907,87.43142,223092.2,225661.3,1.85436,-4.13655,-8.21004,2.10583,4.12699,0.49313,-5.7588,2.84222,0.69495
1180,management,MQ.ST,1.04529,0.99013,3.4852,3.37203,-711128.5,-346495.2,863.6521,18.02506,2133964,2119867,-34.83359,-2.19307,-3.63271,-47.84444,-59.30318,-16.18387,-2.89565,-47.90088,-24.18646
1181,management,MOC.AX,0.44358,0.42888,,,,,3.00479,1.59728,,,3.4325,4.22807,16.0768,13.33963,15.94553,2.78503,5.2769,4.2948,3.52725
1182,management,MMR.AX,0.00876,0.00512,,,,,0.60302,0.53342,,,-11.67653,-20.95103,-31.8381,-19.8442,-16.62721,-15.75036,-56.81136,-17.72438,-20.3578
1187,management,LUPE.ST,0.36551,0.36551,21.20466,21.20466,19286060,18646140,8.99836,8.99836,51248700,49548230,13.75487,0.61492,,,,13.75487,0.66443,15.16751,15.16751
1191,management,LAS.L,0.4078,0.43926,,,,,7.47671,5.44394,,,0.42686,-0.2222,-2.71572,-10.31337,-4.66654,-1.41471,-0.31898,0.65112,-2.28535
1192,management,KRS.AX,2.03679,2.3173,3.35185,2.16098,,,59.57785,31.70056,,,-37.70123,-23.13238,-144.4314,,,-65.19202,-100.5367,,
1194,management,KMF,,,,,,,,,,,,,,,,,,,
1197,management,KINV-B.ST,0.03817,0.03817,,,560311700,539300000,,,75506500,72675000,28.32384,6.36125,6.57529,30.0032,30.0032,28.32384,6.43699,29.12872,29.12872
1198,management,KAS.AX,0.00116,0.00069,,,,,0.02995,0.01723,,,-82.01401,-63.37193,-81.41403,-577.3065,-193.7237,-76.33299,-87.95818,-216.6958,-628.5474
1199,management,JRV.AX,0.0043,,,,,,0.05279,,,,-20.31661,-16.0366,-16.67062,,-21.50102,,-16.65699,-21.49018,
1202,management,IOX.OL,0.50917,0.35093,34.31492,23.84265,,,6.87677,5.0675,,,-17.11331,-5.93577,,,,-19.79731,-10.49506,-21.94319,-55.56664
1203,management,INPC.JK,,,,,20774890,,,,492858200,,0.19951,0.29985,2.13617,0.77801,1.17911,0.13718,,,
1204,management,IMU.AX,0.19047,0.09991,,,,,1.4937,2.44103,,,-32.60544,-28.5322,-32.59847,-18.95241,-36.35877,-17.48495,-30.02913,-34.68681,-18.26388
1205,management,ILU.AX,0.64194,0.64194,1.80088,1.80088,-87529.2,-87452.59,9.44464,9.44464,384929.9,384592.9,-14.59708,-3.14665,-5.70153,-30.765,-30.765,-14.59708,-3.55789,-17.97247,-17.97247
1206,management,HWO.TO,0.7538,0.71657,13.15534,15.08911,16216.22,-12086.33,5.28739,4.43539,289189.2,274100.7,4.22692,11.31732,13.67906,-3.76851,4.90323,-3.15968,13.0742,4.63038,-3.47107
1207,management,HVN.AX,0.70587,0.61672,4.07617,3.40277,74840.26,72579.49,4.87496,4.36763,605536.5,609074.6,8.72409,8.454,13.4315,12.33271,13.23756,7.34902,11.13304,10.77738,9.01701
1210,management,GNC.AX,1.23555,1.23555,5.34289,5.34289,,,9.18765,8.41889,,,-2.87887,0.89217,1.79568,-5.98121,-5.98121,-2.87887,1.19477,-4.04301,-4.04301
1211,management,GML.AX,0.00106,0.00156,,,,,0.06703,0.11254,,,-9.27978,-29.33197,-31.37534,-8.99136,-9.86529,-8.48761,-31.36414,-9.85522,-8.98204
1212,management,GID.AX,0,0,,,,,,,,,-399.4228,-119.4546,-203.7518,,,-399.4228,-201.8319,,
1213,management,FLY.V,1.68916,2.33382,4.60614,7.53891,,,4.68584,6.902,,,-24.44472,-28.47856,,1173.894,-290.8748,7.65395,-118.0703,-50.74921,14.76513
1214,management,FHZN.SW,0.27014,0.27014,14.53007,14.53007,168655.2,161940.8,9.6393,11.29795,660165.9,633883.7,6.90148,5.98339,10.86842,12.6595,12.6595,6.90148,6.47657,7.62681,7.62681
1216,management,DUNI.ST,0.90942,0.90942,5.34149,5.34149,,,6.04248,6.04248,,,4.49217,6.20895,12.36234,10.18939,10.18939,4.47578,8.19922,5.74604,5.72507
1217,management,DNO.OL,0.36822,0.36826,29.66575,29.67123,648460,588989.9,4.01488,2.8229,8570259,7774506,2.7861,8.90164,17.86787,6.18721,6.17881,2.78989,10.02152,3.25906,3.2635
1219,management,DANSKE.CO,,,,,706083.6,,,,5267868,,0.41068,0.47889,9.77424,8.56063,8.55943,0.41068,,,
1221,management,COME.BA,0.85238,0.85238,17.21442,17.21442,,,15.1617,15.1617,,,3.57764,5.16623,9.38338,6.05289,6.05289,3.57764,6.89203,4.52619,4.52619
1222,management,COH.AX,1.12511,1.02262,1.89912,1.87806,73786.66,76450,4.76679,4.84152,380453.3,369650,21.82091,20.86655,43.73299,41.90476,41.40046,21.14946,29.72944,29.29747,27.61797
1225,management,SPX.AX,0.0031,0.0086,,,,,0.38856,1.6637,,,-34.07789,-82.7569,-90.56239,-47.05768,-36.25742,-44.37761,-90.56239,-36.25742,-47.05768
1226,management,CAFO.PA,0.87512,0.87512,2.565,2.565,5943.794,8471.295,11.97658,11.97658,285076.3,406300.4,1.82461,1.3881,3.31653,4.39879,4.39879,1.82461,2.79325,3.72423,3.72423
1229,management,BVB.DE,0.99327,0.90517,4.18884,3.27011,21247.4,3666.267,19.77795,13.35931,598074.5,564314.5,3.52872,4.24932,6.11191,0.87269,4.9795,0.58807,5.52173,4.70924,0.81591
1230,management,BST,0.00422,0.00422,,,,,2.52891,2.52891,,,32.44315,18.06931,18.28017,32.89739,32.89739,32.44315,18.10032,32.48622,32.48622
1232,management,BLD.AX,0.60938,0.60605,6.02617,5.94141,18023.01,13620.34,6.61112,7.22542,487158.8,489426,2.25446,3.516,5.87741,2.76479,3.71152,1.68658,4.15496,2.57919,1.90824
1233,management,BHIP.BA,,,,,,,,,,,2.11718,2.22809,17.7791,16.80737,16.80737,2.11718,,,
1234,management,BEN.AX,,,,,84050.86,,,,355030.1,,0.5239,0.60094,7.89465,5.71521,6.69754,0.43701,,,
1235,management,BEIJ-B.ST,1.41634,1.41634,3.05591,,230528.8,225324.9,5.75752,5.75752,3913757,3829797,8.34253,7.63078,18.25301,21.62484,21.62484,8.33297,11.35908,13.13832,13.12327
1237,management,BBVA.MC,,,,,34394.3,,,,244845.6,,0.63168,0.66277,7.49813,7.32725,7.32725,0.63168,,,
1239,management,AUROPHARMA.NS,0.82277,,1.4575,,1343962,1437009,6.02513,,11119760,12451570,9.94419,12.71005,25.12687,,18.49526,,22.87645,17.61712,
1242,management,AU8U.SI,0.07017,0.07017,,,,,4.10628,2.0586,,,4.90918,4.61759,8.63365,9.65447,9.65447,4.90918,4.96121,5.48817,5.46149
1243,management,ASX.AX,0.07748,0.07811,,,771159.9,720319.3,10.46868,1.22932,1715517,1595791,3.48278,3.89811,11.41487,13.10398,12.51606,3.52591,10.68032,11.69952,12.09573
1244,management,ASR.TO,0.3205,0.3205,2.41959,2.41959,326323.1,333986.8,108.1764,108.1764,972995.8,995846.4,10.74894,6.79985,7.63533,14.46345,14.46345,10.74894,8.61022,13.96592,13.96592
1247,management,AREXMIS.BO,0.64128,,4.58477,,,,4.34409,,,,3.972,7.24836,14.40484,,10.11042,,8.85536,4.69944,
1248,management,AR.TO,0.41331,0.41331,3.64354,3.64354,,,11.69548,11.69548,,,-14.30929,-8.26766,-9.18162,-16.33278,-16.33278,-14.30929,-8.65215,-15.216,-15.216
1249,management,AQUA.OL,1.16344,1.16346,,,,,2.58435,2.58439,,,19.09332,-0.55067,-0.66509,24.66298,24.66298,19.09332,-0.64233,22.94521,22.94521
1251,management,APLN.JK,0.17252,0.14203,0.70631,0.47813,114803100,-92541600,3.6604,2.85409,2983897000,2724065000,0.66376,4.01689,10.0314,-2.27537,0.335,-0.4825,6.30751,1.03998,-0.69152
1254,management,ANA.MC,0.44542,0.44542,1.85464,1.85419,10160.7,10012.9,4.24018,3.79274,183801.5,181127.7,2.46232,1.98804,8.20895,10.48123,10.48123,2.46232,2.90147,3.9501,3.9501
1255,management,AMXL.MX,0.68037,0.68037,15.49372,15.49372,,,5.05471,6.55819,,,4.74905,2.8887,21.6613,36.22887,36.22887,4.74905,4.45363,7.52099,7.52099
1256,management,AMS.MC,0.5426,0.5426,,,63407.18,61858.45,10.83993,10.83993,320960,313120.5,10.7193,11.20993,33.96946,31.99391,31.99391,10.7193,15.78468,14.83299,14.83299
1257,management,AMP.AX,0.16139,0.16139,,,-386349.2,-374461.5,,,3753651,3638154,-1.66114,0.05527,-2.64626,-42.73712,-42.73712,-1.66114,,,
1261,management,AKER.OL,0.47549,0.4745,8.48386,,47180.58,-43595.78,5.20852,2.75185,2139005,2260474,1.0488,-0.18374,-3.12227,-5.07127,2.16847,-0.91512,-0.34839,1.91869,-1.64658
1267,management,AGI.TO,0.20487,0.20487,3.00633,3.00633,,,15.2648,15.2648,,,2.88212,-3.31363,-4.36123,3.62806,3.62806,2.88212,-3.44143,2.99867,2.99867
1268,management,AGF-B.TO,0.28111,0.3003,,,74719.75,93580.29,7.99224,8.83681,613998.4,636060.4,3.4209,3.69509,5.69255,6.47242,5.04512,4.41814,3.91647,3.63075,4.63849
1269,management,AFK.OL,0.79305,0.79305,5.80722,5.80964,,,4.40295,3.6219,,,1.31702,3.0373,5.22297,2.25965,2.25965,1.31702,4.56699,1.89413,1.89413
1271,management,ADW-A.TO,0.82568,0.79268,1.42163,1.38639,15490.65,17100.9,12.47557,12.93464,269344.6,264417.5,4.74871,6.34297,12.69309,10.05857,9.65193,5.12654,8.38208,6.00104,6.42838
1273,management,ADRO.JK,0.48427,0.48427,21.39218,21.39218,668462100,646287600,10.14992,10.14992,5312565000,5136334000,6.09338,5.85045,10.9419,10.95296,10.95296,6.09338,7.26732,7.68338,7.68338
1274,management,ACD.TO,0.14404,0.14404,,,,,0.15952,0.15952,,,1.36961,3.13714,9.7298,7.06809,7.06809,1.36961,7.56575,4.02643,4.02642
1276,management,ABEV3.SA,0.53277,0.53277,3.80975,3.80975,243766.6,243766.6,11.22153,11.22153,1051994,1051994,12.34528,12.86052,22.26393,20.04656,20.04656,12.34528,19.0653,16.84023,16.84023
1280,management,AAL.L,0.55137,0.55137,3.59291,,58116.36,58577.6,24.33401,13.54034,378859.8,381866.6,8.45793,3.36963,5.78317,14.65914,14.65914,8.45793,4.37256,11.24969,11.24969
1286,management,YAL.AX,0.41385,0.41385,7.53593,7.53593,,247931,10.47297,10.47297,,1603448,6.39907,2.64226,7.03334,11.98633,11.98633,6.39907,2.8991,7.39598,7.39598
1287,management,XTD.AX,0.75188,0.7143,,,,,13.34193,36.32216,,,-33.2146,-68.65793,-63.4649,-0.9496,-31.7421,-0.8401,-67.78516,-29.12037,-0.92904
1293,management,VBG-B.ST,0.91732,0.91732,3.88139,3.88123,,,7.77451,7.77451,,,7.3747,6.6721,13.0214,12.87023,12.87023,7.3747,8.55224,9.2879,9.2879
1294,management,UUL.AX,0.00695,0.10462,,0.09304,,,0.83639,18.24726,,,-11.21307,-14.04834,-20.59738,-22.06326,-28.44795,-8.75189,-15.58458,-15.30748,-11.78692
1296,management,UOS.AX,0.20178,0.20178,0.44529,0.44529,,,2.43295,2.04337,,,5.30548,8.29213,9.62666,6.04832,6.04832,5.30548,14.68465,8.92588,8.92588
1297,management,UCM.AX,0.75468,0.60172,1.36611,0.77903,,,8.62402,10.10095,,,-29.20607,-36.8673,-43.01568,-58.7434,-33.34805,-41.32807,-42.69098,-33.03859,-48.52926
1298,management,UBI.AX,0.104,0.104,3.91949,3.9195,,,0.2741,0.2741,,,-7.30762,9.99984,21.73289,-10.08936,-10.08936,-7.30762,11.79814,-8.86986,-8.86986
1299,management,TZN.AX,0,0,,,,,,,,,-7.32497,-7.17961,-14.67461,-15.23656,-15.23656,-7.32497,-11.3479,-10.98602,-10.98602
1300,management,TWE.AX,0.48307,0.45225,1.64926,1.58329,119857.1,117628.6,5.10808,3.78367,823714.3,827542.9,7.0291,5.05156,7.54656,11.37371,11.78536,6.42834,5.91351,8.23219,7.501
